"Year","Player","Pos","Age","Tm","G","MP","PTS","AST","TRB","STL","BLK","FG.","X3P","X3PA","X3P.","FT.","PER","WS","BPM","VORP","TS."
1991,"Larry Robinson","SG",23,"WSB",12,255,83,24,28,7,0,0.418,0,1,0,0.583,8.3,0,-4.9,-0.2,0.431
1991,"Rumeal Robinson","PG",24,"ATL",47,674,265,132,71,32,8,0.446,2,11,0.182,0.588,11.7,-0.1,-4.1,-0.4,0.478
1991,"Dennis Rodman*","SF",29,"DET",82,2747,669,85,1026,65,55,0.493,6,30,0.2,0.631,13.9,8.7,2.1,2.9,0.525
1991,"Tree Rollins","C",35,"DET",37,202,36,4,42,2,20,0.424,0,0,NA,0.571,5.9,0.1,-3.5,-0.1,0.46
1991,"Delaney Rudd","PG",28,"UTA",82,874,324,216,66,36,2,0.435,17,61,0.279,0.831,11.8,0.6,-4.6,-0.6,0.512
1991,"John Salley","PF",26,"DET",74,1649,544,70,327,52,112,0.475,0,1,0,0.727,13.6,4.8,2.5,1.9,0.556
1991,"Ralph Sampson*","C",30,"SAC",25,348,74,17,111,11,17,0.366,1,5,0.2,0.263,7.2,-0.3,-5.3,-0.3,0.365
1991,"Jeff Sanders","PF",25,"CHH",3,43,13,1,9,1,1,0.429,0,0,NA,0.5,8.6,0,-6.2,0,0.437
1991,"Mike Sanders","SF",30,"IND",80,1357,463,106,185,37,26,0.417,4,20,0.2,0.825,8.4,0.1,-4.6,-0.9,0.446
1991,"Danny Schayes","C",31,"MIL",82,2228,870,98,535,55,61,0.499,0,5,0,0.835,14.8,6.8,0.3,1.3,0.587
1991,"Steve Scheffler","C",23,"CHH",39,227,59,9,45,6,2,0.513,0,0,NA,0.905,12.4,0.6,-1.1,0.1,0.612
1991,"Dwayne Schintzius","C",22,"SAS",42,398,158,17,121,2,29,0.439,0,2,0,0.55,10.1,0.2,-6.2,-0.4,0.458
1991,"Detlef Schrempf","PF",28,"IND",82,2632,1320,301,660,58,22,0.52,15,40,0.375,0.818,18.6,9,2.6,3.1,0.618
1991,"Byron Scott","SG",29,"LAL",82,2630,1191,177,246,95,21,0.477,71,219,0.324,0.797,14.2,6.6,0.9,1.9,0.534
1991,"Dennis Scott","SG",22,"ORL",82,2336,1284,134,235,62,25,0.425,125,334,0.374,0.75,13,2.6,-1.9,0.1,0.504
1991,"Rony Seikaly","C",25,"MIA",64,2171,1050,95,709,51,86,0.481,2,6,0.333,0.619,15.2,3,-2,0,0.522
1991,"John Shasky","C",26,"DAL",57,510,150,11,134,14,20,0.44,0,0,NA,0.608,11.1,0.7,-4.3,-0.3,0.497
1991,"Brian Shaw","PG",24,"BOS",79,2772,1091,602,370,105,34,0.469,3,27,0.111,0.819,15.5,5.9,1.1,2.2,0.519
1991,"Jack Sikma","C",35,"MIL",77,1940,802,143,441,65,64,0.427,46,135,0.341,0.843,13.7,3.5,-0.3,0.8,0.516
1991,"Lionel Simmons","SF",22,"SAC",79,2978,1421,315,697,113,85,0.422,3,11,0.273,0.736,15.4,2.7,0.1,1.6,0.476
1991,"Scott Skiles","PG",26,"ORL",79,2714,1357,660,270,89,4,0.445,93,228,0.408,0.902,17.8,7,1.6,2.5,0.563
1991,"Charles Smith","PG",23,"BOS",5,30,9,6,2,1,0,0.429,0,0,NA,0.6,6.3,0,-7.9,0,0.489
1991,"Charles Smith","SF",25,"LAC",74,2703,1480,134,608,81,145,0.469,0,7,0,0.793,17.6,7.4,1.3,2.3,0.536
1991,"Clinton Smith","SG",27,"WSB",5,45,7,4,4,1,0,0.5,0,0,NA,0.5,7.2,0.1,-4.5,0,0.527
1991,"Derek Smith","SF",29,"BOS",2,16,5,5,0,1,1,0.25,0,1,0,0.75,13.7,0,-10.5,0,0.434
1991,"Kenny Smith","PG",25,"HOU",78,2699,1380,554,163,106,11,0.52,49,135,0.363,0.844,18.3,9,0.7,1.9,0.599
1991,"Larry Smith","PF",33,"HOU",81,1923,268,88,709,83,22,0.487,0,0,NA,0.24,10.3,4.4,1.6,1.8,0.47
1991,"Michael Smith","PF",25,"BOS",47,389,218,43,56,6,2,0.475,6,24,0.25,0.815,14.3,0.3,-4.6,-0.3,0.514
1991,"Otis Smith","SF",27,"ORL",75,1885,1044,169,389,85,35,0.451,9,46,0.196,0.734,17.2,3.5,1.4,1.6,0.505
1991,"Tony Smith","SG",22,"LAL",64,695,234,135,71,28,12,0.441,0,7,0,0.702,10.9,0.5,-3.3,-0.2,0.477
1991,"Rik Smits","C",24,"IND",76,1690,828,84,357,24,111,0.485,0,0,NA,0.762,14.9,2.9,-2.4,-0.2,0.525
1991,"Mike Smrek","C",28,"TOT",15,95,24,4,26,3,3,0.333,0,0,NA,0.5,5.4,0,-6.2,-0.1,0.372
1991,"Mike Smrek","C",28,"GSW",5,25,14,1,7,2,0,0.545,0,0,NA,0.5,14.6,0.1,-2.2,0,0.549
1991,"Mike Smrek","C",28,"LAC",10,70,10,3,19,1,3,0.188,0,0,NA,0.5,2.1,0,-7.7,-0.1,0.256
1991,"Rory Sparrow","PG",32,"SAC",80,2375,831,362,186,83,16,0.491,31,78,0.397,0.699,12.4,2.8,-2.3,-0.2,0.524
1991,"Felton Spencer","C",23,"MIN",81,2099,572,25,641,48,121,0.512,0,1,0,0.722,13.8,5.6,-1.4,0.3,0.581
1991,"John Starks","SG",25,"NYK",61,1173,466,204,131,59,17,0.439,27,93,0.29,0.752,14.3,2.4,0.1,0.6,0.511
1991,"Everette Stephens","PG",24,"MIL",3,6,6,2,0,0,0,0.667,0,0,NA,1,44.3,0.1,0.1,0,0.773
1991,"John Stockton*","PG",28,"UTA",82,3103,1413,1164,237,234,16,0.507,58,168,0.345,0.836,23.4,14,4.4,5,0.604
1991,"Rod Strickland","PG",24,"SAS",58,2076,800,463,219,117,11,0.482,11,33,0.333,0.763,16.2,5.7,1.8,2,0.538
1991,"Jon Sundvold","SG",29,"MIA",24,225,112,24,9,7,0,0.402,15,35,0.429,1,11.6,0.2,-6.1,-0.2,0.501
1991,"Roy Tarpley","C",26,"DAL",5,171,102,12,55,6,9,0.544,0,1,0,0.889,23.6,0.6,2.4,0.2,0.587
1991,"Terry Teagle","SG",30,"LAL",82,1498,815,82,181,31,8,0.443,0,9,0,0.819,12.8,2.1,-4.6,-1,0.488
1991,"Reggie Theus","SG",33,"NJN",81,2955,1510,378,229,85,35,0.468,52,144,0.361,0.851,14.2,4.7,-1.1,0.7,0.54
1991,"Irving Thomas","PF",25,"LAL",26,108,46,10,31,4,1,0.34,0,0,NA,0.571,7.3,-0.1,-6.3,-0.1,0.388
1991,"Isiah Thomas*","PG",29,"DET",48,1657,776,446,160,75,10,0.435,19,65,0.292,0.782,17.4,3.4,1.8,1.6,0.507
1991,"Jim Thomas","SG",30,"MIN",3,14,2,1,0,1,0,0.25,0,0,NA,NA,0.7,0,-13.9,0,0.25
1991,"Billy Thompson","SF",27,"MIA",73,1481,499,111,312,32,48,0.499,0,4,0,0.718,11.3,1.7,-1.6,0.2,0.536
1991,"LaSalle Thompson","C",29,"IND",82,1946,625,147,563,63,63,0.488,1,5,0.2,0.692,11.2,1.2,-1.6,0.2,0.512
1991,"Mychal Thompson","C",36,"LAL",72,1077,288,21,228,23,23,0.496,0,2,0,0.705,9.6,2.1,-2.6,-0.2,0.54
1991,"Bob Thornton","PF",28,"MIN",12,110,16,1,15,0,3,0.308,0,0,NA,0.8,-0.5,-0.2,-11.3,-0.3,0.46
1991,"Otis Thorpe","PF",28,"HOU",82,3039,1435,197,846,73,20,0.556,3,7,0.429,0.696,17.2,10.4,2.6,3.5,0.598
1991,"Sedale Threatt","PG",29,"SEA",80,2066,1013,273,99,113,8,0.519,10,35,0.286,0.792,15.5,4.6,-0.9,0.6,0.556
1991,"Wayman Tisdale","PF",26,"SAC",33,1116,660,66,253,23,28,0.483,0,1,0,0.8,17.6,1.8,-1.6,0.1,0.535
1991,"Tom Tolbert","PF",25,"GSW",62,1371,500,76,275,35,38,0.423,7,21,0.333,0.738,10.1,1.3,-3,-0.4,0.491
1991,"Andy Toolson","SF",25,"UTA",47,470,137,31,67,14,2,0.403,12,32,0.375,0.758,8.4,0.6,-1.8,0,0.495
1991,"Kelly Tripucka","SF",31,"CHH",77,1289,541,159,176,33,13,0.454,15,45,0.333,0.91,13.5,2,-1.6,0.1,0.557
1991,"Trent Tucker","SG",31,"NYK",65,1194,463,111,105,44,9,0.44,64,153,0.418,0.63,11.7,1.9,-0.8,0.3,0.519
1991,"Andre Turner","PG",26,"PHI",70,1407,412,311,152,63,0,0.439,12,33,0.364,0.736,12.8,1.9,-2.5,-0.2,0.489
1991,"Jeff Turner","PF",28,"ORL",71,1683,609,97,363,29,10,0.487,6,15,0.4,0.759,9.7,1.2,-2.7,-0.3,0.524
1991,"Kelvin Upshaw","SG",28,"DAL",48,514,270,86,55,28,5,0.45,7,29,0.241,0.859,17.2,1,-0.6,0.2,0.521
1991,"Darnell Valentine","PG",31,"CLE",65,1841,609,351,172,98,12,0.464,6,25,0.24,0.831,13.5,3.1,-1.1,0.4,0.533
1991,"Kiki Vandeweghe","SF",32,"NYK",75,2420,1226,110,180,42,10,0.494,51,141,0.362,0.899,14.4,5.7,-0.9,0.7,0.582
1991,"Loy Vaught","PF",22,"LAC",73,1178,399,40,349,20,23,0.487,0,2,0,0.662,12.1,2.2,-3.1,-0.3,0.51
1991,"Sam Vincent","PG",27,"ORL",49,975,406,197,107,30,5,0.431,3,19,0.158,0.825,13.1,0.9,-3.1,-0.3,0.5
1991,"Stojko Vrankovic","C",27,"BOS",31,166,58,4,51,1,29,0.462,0,0,NA,0.556,8.8,-0.1,-5.9,-0.2,0.484
1991,"Milt Wagner","SG",27,"MIA",13,116,63,15,7,2,3,0.421,6,17,0.353,0.818,11.2,0,-6.5,-0.1,0.509
1991,"Darrell Walker","PG",29,"WSB",71,2305,553,459,498,78,33,0.43,0,9,0,0.604,12.4,2.9,0.2,1.3,0.459
1991,"Kenny Walker","SF",26,"NYK",54,771,230,13,157,18,30,0.435,0,1,0,0.78,10.3,1.3,-3.5,-0.3,0.506
1991,"Spud Webb","PG",27,"ATL",75,2197,1003,417,174,118,6,0.447,54,168,0.321,0.868,16.6,5.4,0.7,1.5,0.545
1991,"Bill Wennington","C",27,"SAC",77,1455,437,69,340,46,59,0.436,1,5,0.2,0.787,11,2.1,-2.5,-0.2,0.479
1991,"Doug West","SG",23,"MIN",75,824,294,48,136,35,23,0.48,0,1,0,0.69,12.6,1.2,-2.5,-0.1,0.52
1991,"Mark West","C",30,"PHO",82,1957,629,37,564,32,161,0.647,0,0,NA,0.655,14.6,6.5,1.9,1.9,0.665
1991,"Randy White","PF",23,"DAL",79,1901,695,63,504,81,44,0.398,6,37,0.162,0.707,10.8,0.7,-4.1,-1,0.455
1991,"Morlon Wiley","PG",24,"ORL",34,350,113,73,17,24,0,0.417,6,12,0.5,0.68,10.5,0.1,-5.5,-0.3,0.475
1991,"Dominique Wilkins*","SF",31,"ATL",81,3078,2101,265,732,123,65,0.47,85,249,0.341,0.829,23.5,11.4,4.7,5.2,0.555
1991,"Eddie Lee","C",28,"NYK",68,668,279,15,180,17,7,0.447,0,1,0,0.567,10.5,0.3,-7.4,-0.9,0.474
1991,"Gerald Wilkins","SG",27,"NYK",68,2164,938,275,207,82,23,0.473,9,43,0.209,0.82,13.3,3,-0.6,0.8,0.524
1991,"Buck Williams","PF",30,"POR",80,2582,933,97,751,47,47,0.602,0,0,NA,0.705,14.3,8.5,1.7,2.4,0.639
1991,"Herb Williams","C",32,"DAL",60,1832,747,95,357,30,88,0.507,0,4,0,0.638,13.1,1.7,-2,0,0.524
1991,"Hot Rod","C",28,"CLE",43,1293,505,100,290,36,69,0.463,0,1,0,0.652,14.9,2.4,0.8,0.9,0.503
1991,"Jayson Williams","PF",22,"PHI",52,508,182,16,111,9,6,0.447,1,2,0.5,0.661,8,0.1,-6.9,-0.6,0.49
1991,"John Williams","SF",24,"WSB",33,941,411,133,177,39,6,0.417,10,41,0.244,0.753,14.1,1,-0.9,0.3,0.472
1991,"Kenny Williams","PF",21,"IND",75,527,220,31,131,11,31,0.52,0,3,0,0.68,13.9,0.7,-2.3,0,0.547
1991,"Micheal Williams","PG",24,"IND",73,1706,813,348,176,150,17,0.499,1,7,0.143,0.879,19.5,5.7,2.5,1.9,0.608
1991,"Reggie Williams","SF",26,"TOT",73,1896,991,133,306,113,41,0.449,57,157,0.363,0.843,14.8,3.3,0.2,1.1,0.526
1991,"Reggie Williams","SF",26,"SAS",22,354,171,46,59,20,11,0.48,14,26,0.538,0.854,15.5,1,2.3,0.4,0.589
1991,"Reggie Williams","SF",26,"DEN",51,1542,820,87,247,93,30,0.444,43,131,0.328,0.84,14.6,2.2,-0.2,0.7,0.515
1991,"Scott Williams","PF",22,"CHI",51,337,127,16,98,12,13,0.51,1,2,0.5,0.714,14.7,0.9,-1,0.1,0.546
1991,"Kevin Willis","PF",28,"ATL",80,2373,1051,99,704,60,40,0.504,4,10,0.4,0.668,15.3,4.4,-1.1,0.5,0.533
1991,"Trevor Wilson","PF",22,"ATL",25,162,55,11,40,5,1,0.3,0,2,0,0.5,4.9,-0.5,-10.2,-0.3,0.338
1991,"Kennard Winchester","SF",24,"HOU",64,607,239,25,67,16,13,0.4,8,20,0.4,0.778,8.8,0.5,-5.4,-0.5,0.451
1991,"David Wingate","SG",27,"SAS",25,563,136,46,75,19,5,0.384,1,9,0.111,0.707,5.6,0.1,-3.4,-0.2,0.436
1991,"Randy Wittman","SF",31,"IND",41,355,74,25,33,10,4,0.443,0,5,0,0.667,7.4,0,-5.1,-0.3,0.453
1991,"Joe Wolf","C",26,"DEN",74,1593,539,107,400,60,31,0.451,2,15,0.133,0.831,10.1,0.7,-3.1,-0.4,0.485
1991,"David Wood","SF",26,"HOU",82,1421,432,94,246,58,16,0.424,28,90,0.311,0.812,9.6,2.8,-0.1,0.7,0.53
1991,"Leon Wood","SG",28,"SAC",12,222,81,49,19,5,0,0.397,12,38,0.316,0.905,15.4,0.6,-2.4,0,0.561
1991,"Mike Woodson","SG",32,"TOT",15,171,64,15,13,5,5,0.338,1,7,0.143,0.846,5.9,-0.2,-8.8,-0.3,0.387
1991,"Mike Woodson","SG",32,"HOU",11,125,53,10,11,5,4,0.389,1,6,0.167,0.833,10.5,0.1,-5,-0.1,0.447
1991,"Mike Woodson","SG",32,"CLE",4,46,11,5,2,0,1,0.217,0,1,0,1,-6.8,-0.3,-19.2,-0.2,0.235
1991,"Orlando Woolridge","SF",31,"DEN",53,1823,1330,119,361,69,23,0.498,0,4,0,0.797,19.5,3.9,-0.5,0.7,0.565
1991,"Haywoode Workman","PG",25,"WSB",73,2034,581,353,242,87,7,0.454,12,50,0.24,0.759,11.5,2.5,-1.8,0.1,0.507
1991,"James Worthy*","SF",29,"LAL",78,3008,1670,275,356,104,35,0.492,26,90,0.289,0.797,18.1,9,2.3,3.2,0.531
1991,"Howard Wright","PF",23,"TOT",15,164,54,3,45,4,5,0.404,0,1,0,0.667,8.7,0.1,-7.1,-0.2,0.469
1991,"Howard Wright","PF",23,"ATL",4,20,5,0,6,0,0,0.667,0,0,NA,1,6.3,0,-12.5,-0.1,0.727
1991,"Howard Wright","PF",23,"ORL",8,136,43,3,37,3,5,0.366,0,0,NA,0.619,7.5,0,-7.1,-0.2,0.428
1991,"Howard Wright","PF",23,"DAL",3,8,6,0,2,1,0,0.667,0,1,0,1,34.8,0.1,6.3,0,0.773
1991,"A.J. Wynder","PG",26,"BOS",6,39,12,8,3,1,0,0.25,0,1,0,0.75,7.6,0,-9.4,-0.1,0.387
1991,"Danny Young","PG",28,"POR",75,897,283,141,75,50,7,0.38,36,104,0.346,0.911,11.7,1.8,-0.9,0.2,0.487
1992,"Alaa Abdelnaby","PF",23,"POR",71,934,432,30,260,25,16,0.493,0,0,NA,0.752,13.5,2.1,-3.9,-0.5,0.533
1992,"Mahmoud Abdul-Rauf","PG",22,"DEN",81,1538,837,192,114,44,4,0.421,31,94,0.33,0.87,12.6,0.6,-5.2,-1.3,0.469
1992,"Mark Acres","C",29,"ORL",68,926,208,22,252,25,15,0.517,1,3,0.333,0.761,10.1,1.9,-2.2,-0.1,0.576
1992,"Michael Adams","PG",29,"WSB",78,2795,1408,594,310,145,9,0.393,125,386,0.324,0.869,17.1,5.3,1.7,2.6,0.506
1992,"Rafael Addison","SF",27,"NJN",76,1175,444,68,165,28,28,0.433,14,49,0.286,0.737,10.9,1.5,-3.8,-0.5,0.477
1992,"Mark Aguirre","SF",32,"DET",75,1582,851,126,236,51,11,0.431,15,71,0.211,0.687,13.7,2.2,-2.6,-0.2,0.479
1992,"Danny Ainge","SG",32,"POR",81,1595,784,202,148,73,13,0.442,78,230,0.339,0.824,15.4,5.2,1,1.2,0.534
1992,"Victor Alexander","C",22,"GSW",80,1350,589,32,336,45,62,0.529,0,1,0,0.691,13.9,2.5,-2.9,-0.3,0.561
1992,"Greg Anderson","PF",27,"DEN",82,2793,945,78,941,88,65,0.456,0,4,0,0.623,12.6,3,-2.6,-0.5,0.486
1992,"Kenny Anderson","PG",21,"NJN",64,1086,450,203,127,67,9,0.39,3,13,0.231,0.745,12.8,0.5,-3.6,-0.5,0.43
1992,"Nick Anderson","SG",24,"ORL",60,2203,1196,163,384,97,33,0.463,30,85,0.353,0.667,16.4,3.6,0.7,1.5,0.509
1992,"Ron Anderson","SF",33,"PHI",82,2432,1123,135,278,86,11,0.465,42,127,0.331,0.877,14.1,3.5,-1.7,0.2,0.52
1992,"Willie Anderson","SG",25,"SAS",57,1889,744,302,300,54,51,0.455,13,56,0.232,0.775,13.8,3.3,0.7,1.3,0.499
1992,"Michael Ansley","SF",24,"TOT",10,45,21,2,6,0,0,0.444,0,0,NA,0.833,9,0,-10.3,-0.1,0.509
1992,"Michael Ansley","SF",24,"PHI",8,32,15,2,4,0,0,0.455,0,0,NA,0.833,9.5,0,-7.9,0,0.55
1992,"Michael Ansley","SF",24,"CHH",2,13,6,0,2,0,0,0.429,0,0,NA,NA,8,0,-16.2,0,0.429
1992,"Greg Anthony","PG",24,"NYK",82,1510,447,314,136,59,9,0.37,8,55,0.145,0.741,10.6,2.2,-2.8,-0.3,0.443
1992,"B.J. Armstrong","PG",24,"CHI",82,1875,809,266,145,46,5,0.481,35,87,0.402,0.806,14.1,4.6,-2,0,0.537
1992,"Vincent Askew","SG",25,"GSW",80,1496,498,188,233,47,23,0.509,1,10,0.1,0.694,12.7,2.9,-0.2,0.7,0.554
1992,"Keith Askins","SF",24,"MIA",59,843,219,38,142,40,15,0.41,25,73,0.342,0.703,8.7,0.7,-1.5,0.1,0.495
1992,"Stacey Augmon","SG",23,"ATL",82,2505,1094,201,420,124,27,0.489,1,6,0.167,0.666,14.4,3.7,0.3,1.5,0.526
1992,"Isaac Austin","C",22,"UTA",31,112,61,5,35,2,2,0.457,0,0,NA,0.633,15,0.3,-5.2,-0.1,0.515
1992,"Milos Babic","C",23,"MIA",9,35,18,6,11,1,0,0.462,0,0,NA,0.75,18.3,0,-3,0,0.545
1992,"John Bagley","PG",31,"BOS",73,1742,524,480,161,57,4,0.441,10,42,0.238,0.716,12.7,1.9,-3,-0.4,0.478
1992,"Thurl Bailey","PF",30,"TOT",84,2104,951,78,485,35,117,0.44,0,2,0,0.796,14.5,2.6,-3.8,-1,0.498
1992,"Thurl Bailey","PF",30,"UTA",13,327,122,19,78,5,15,0.386,0,1,0,0.8,12,0.5,-2,0,0.487
1992,"Thurl Bailey","PF",30,"MIN",71,1777,829,59,407,30,102,0.448,0,1,0,0.795,14.9,2,-4.2,-1,0.5
1992,"Steve Bardo","SG",23,"SAS",1,1,0,0,1,0,0,NA,0,0,NA,NA,32.3,0,6.1,0,NA
1992,"Charles Barkley*","SF",28,"PHI",75,2881,1730,308,830,136,44,0.552,32,137,0.234,0.695,24.5,12.3,7.4,6.9,0.612
1992,"Dana Barros","PG",24,"SEA",75,1331,619,125,81,51,4,0.483,83,186,0.446,0.759,15,3.6,-0.3,0.6,0.586
1992,"John Battle","SG",29,"CLE",76,1637,779,159,112,36,5,0.48,2,17,0.118,0.848,12.6,2,-4.5,-1,0.53
1992,"Kenny Battle","SG",27,"TOT",16,92,32,4,16,2,2,0.647,0,1,0,0.833,13.4,0.3,-2.5,0,0.718
1992,"Kenny Battle","SG",27,"BOS",8,46,14,0,9,1,0,0.75,0,0,NA,1,13.2,0.2,-3.3,0,0.931
1992,"Kenny Battle","SG",27,"GSW",8,46,18,4,7,1,2,0.615,0,1,0,0.5,13.5,0.1,-1.8,0,0.61
1992,"William Bedford","C",28,"DET",32,363,114,12,63,6,18,0.413,0,1,0,0.636,8.4,0.3,-4.4,-0.2,0.436
1992,"Benoit Benjamin","C",27,"SEA",63,1941,879,76,513,39,118,0.478,0,2,0,0.687,14.1,2.2,-2.4,-0.2,0.517
1992,"Winston Bennett","SF",26,"TOT",54,833,195,38,162,19,9,0.379,0,1,0,0.7,6.3,0.3,-4.3,-0.5,0.418
1992,"Winston Bennett","SF",26,"CLE",52,831,193,38,161,19,9,0.378,0,1,0,0.7,6.3,0.3,-4.3,-0.5,0.418
1992,"Winston Bennett","SF",26,"MIA",2,2,2,0,1,0,0,0.5,0,0,NA,NA,29.9,0,-9.2,0,0.5
1992,"David Benoit","SF",23,"UTA",77,1161,434,34,296,19,44,0.467,3,14,0.214,0.81,12.1,2,-2.9,-0.3,0.518
1992,"Larry Bird*","SF",35,"BOS",45,1662,908,306,434,42,33,0.466,52,128,0.406,0.926,21,5.5,5.5,3.1,0.547
1992,"Rolando Blackman","SG",32,"DAL",75,2527,1374,204,239,50,22,0.461,65,169,0.385,0.898,15.6,3.8,-1,0.7,0.538
1992,"Lance Blanks","SG",25,"DET",43,189,64,19,22,14,1,0.455,6,16,0.375,0.727,11.9,0.4,0.2,0.1,0.535
1992,"Mookie Blaylock","PG",24,"NJN",72,2548,996,492,269,170,40,0.432,12,54,0.222,0.712,15.2,4.9,0.9,1.9,0.465
1992,"Muggsy Bogues","PG",27,"CHH",82,2790,730,743,235,170,6,0.472,2,27,0.074,0.783,14,4.8,-1.4,0.4,0.504
1992,"Manute Bol","C",29,"PHI",71,1267,110,22,222,11,205,0.383,0,9,0,0.462,7.7,0.8,-0.7,0.4,0.394
1992,"Anthony Bonner","PF",23,"SAC",79,2287,740,125,485,94,26,0.447,1,4,0.25,0.627,10.9,1.6,-2.4,-0.2,0.484
1992,"Anthony Bowie","SG",28,"ORL",52,1721,758,163,245,55,38,0.493,17,44,0.386,0.86,14.7,2.9,0.7,1.2,0.547
1992,"Sam Bowie","C",30,"NJN",71,2179,1062,186,578,41,120,0.445,8,25,0.32,0.757,16.4,4.6,0,1.1,0.496
1992,"Terrell Brandon","PG",21,"CLE",82,1605,605,316,162,81,22,0.419,1,23,0.043,0.806,12.8,0.9,-3,-0.4,0.461
1992,"Randy Breuer","C",31,"MIN",67,1176,363,89,281,27,99,0.468,0,1,0,0.532,14.3,1.7,-0.2,0.5,0.48
1992,"Frank Brickowski","SF",32,"MIL",65,1556,740,122,344,60,23,0.524,3,6,0.5,0.767,15.5,3.4,-0.1,0.7,0.564
1992,"Kevin Brooks","SF",22,"DEN",37,270,105,11,39,8,2,0.443,2,11,0.182,0.81,10.2,0.1,-6.2,-0.3,0.494
1992,"Scott Brooks","PG",26,"MIN",82,1082,417,205,99,66,7,0.447,32,90,0.356,0.81,16,2.1,-1,0.3,0.519
1992,"Chucky Brown","SF",23,"TOT",42,431,150,26,82,12,7,0.469,0,3,0,0.612,10.8,0.3,-4.2,-0.2,0.501
1992,"Chucky Brown","SF",23,"CLE",6,50,15,3,6,3,0,0.5,0,0,NA,0.625,10.4,0.1,-1.9,0,0.555
1992,"Chucky Brown","SF",23,"LAL",36,381,135,23,76,9,7,0.466,0,3,0,0.61,10.8,0.2,-4.5,-0.2,0.496
1992,"Dee Brown","PG",23,"BOS",31,883,363,164,79,33,7,0.426,5,22,0.227,0.769,13,1,-1.6,0.1,0.472
1992,"Mike Brown","C",28,"UTA",82,1783,632,81,476,42,34,0.453,0,1,0,0.667,12.3,3.7,-0.8,0.5,0.515
1992,"Myron Brown","PG",22,"MIN",4,23,9,6,3,1,0,0.667,1,3,0.333,NA,14.7,0,-5,0,0.75
1992,"Randy Brown","PG",23,"SAC",56,535,192,59,69,35,12,0.456,0,6,0,0.655,11.5,0.3,-3.2,-0.2,0.494
1992,"Tony Brown","SF",31,"TOT",57,655,271,48,84,30,5,0.41,19,63,0.302,0.727,11.4,0.9,-2.3,0,0.487
1992,"Tony Brown","SF",31,"LAC",22,254,103,16,28,12,1,0.438,7,22,0.318,0.621,10.5,0.3,-2.8,-0.1,0.506
1992,"Tony Brown","SF",31,"SEA",35,401,168,32,56,18,4,0.394,12,41,0.293,0.811,11.9,0.6,-1.9,0,0.477
1992,"Mark Bryant","PF",26,"POR",56,800,230,41,201,26,8,0.48,0,3,0,0.667,11.3,2.1,-0.3,0.3,0.512
1992,"Jud Buechler","SF",23,"TOT",28,290,70,23,52,19,7,0.408,0,1,0,0.571,10.1,0.4,-1.2,0.1,0.436
1992,"Jud Buechler","SF",23,"NJN",2,29,8,2,2,2,1,0.5,0,0,NA,NA,11.8,0,-1.2,0,0.5
1992,"Jud Buechler","SF",23,"SAS",11,140,33,11,22,8,3,0.5,0,0,NA,0.333,10,0.3,-0.5,0.1,0.486
1992,"Jud Buechler","SF",23,"GSW",15,121,29,10,28,9,3,0.303,0,1,0,0.75,9.8,0.1,-2,0,0.379
1992,"Matt Bullard","PF",24,"HOU",80,1278,512,75,223,26,21,0.459,64,166,0.386,0.76,12.6,2.4,-1.5,0.1,0.546
1992,"Willie Burton","SF",23,"MIA",68,1585,762,123,244,46,37,0.45,6,15,0.4,0.8,13.5,2,-2.6,-0.2,0.522
1992,"Steve Burtt","SG",29,"PHO",31,356,187,59,34,16,4,0.463,1,6,0.167,0.704,13.4,0.5,-3.1,-0.1,0.509
1992,"Michael Cage","PF",30,"SEA",82,2461,720,92,728,99,55,0.566,0,5,0,0.62,15,7.6,2.6,2.9,0.583
1992,"Demetrius Calip","PG",22,"LAL",7,58,11,12,5,1,0,0.222,1,5,0.2,0.667,1.8,-0.2,-11.3,-0.1,0.285
1992,"Elden Campbell","C",23,"LAL",81,1876,578,59,423,53,159,0.448,0,2,0,0.619,13.3,3.3,-0.6,0.7,0.491
1992,"Tony Campbell","SF",29,"MIN",78,2441,1307,229,286,84,31,0.464,13,37,0.351,0.803,15.3,2.5,-1.1,0.6,0.515
1992,"Antoine Carr","PF",30,"SAS",81,1867,881,63,346,32,96,0.49,1,5,0.2,0.764,13.5,4,-1.9,0.1,0.534
1992,"Bill Cartwright","C",34,"CHI",64,1471,512,87,324,22,14,0.467,0,0,NA,0.604,10.9,2.5,-2.7,-0.3,0.497
1992,"Terry Catledge","PF",28,"ORL",78,2430,1154,109,549,58,16,0.496,0,4,0,0.694,15.2,4.6,-0.5,0.9,0.537
1992,"Duane Causwell","C",23,"SAC",80,2291,636,59,580,47,215,0.549,0,1,0,0.613,12.4,3.9,-0.6,0.8,0.575
1992,"Cedric Ceballos","SF",22,"PHO",64,725,462,50,152,16,11,0.482,1,6,0.167,0.736,16.9,1.3,-3.7,-0.3,0.537
1992,"Tom Chambers","PF",32,"PHO",69,1948,1128,142,401,57,37,0.431,18,49,0.367,0.83,15.9,4.4,-1.8,0.1,0.501
1992,"Rex Chapman","PG-SG",24,"TOT",22,567,270,89,58,15,8,0.448,8,29,0.276,0.679,12.1,0.1,-4.2,-0.3,0.49
1992,"Rex Chapman","PG",24,"CHH",21,545,260,86,54,14,8,0.45,8,27,0.296,0.679,12.3,0.2,-4,-0.3,0.494
